name,place_id,type,lat,lng,address
ZEON Chemicals Singapore Pte Ltd,ChIJObKEOgAF2jERouQdJydi0xc,clinic,1.2611198,103.6759282,"100 Banyan Drive, Singapore"
利通行,ChIJxb7uge0F2jERQdz3m0vKwhM,clinic,1.2552364,103.6808162,121 Banyan Drive
Jurong Island Maintenance Hub Indonesia,ChIJRTqwNXsE2jERuImXm4Ijdd0,clinic,1.2617063,103.675153,20 Banyan Drive
CCIC Singapore Pt.e Ltd.,ChIJLcgbN3sE2jERpUAvmXYKf8Q,clinic,1.26135,103.674967,"48 Banyan Drive, Singapore"
Aipec,ChIJD1FCOnsE2jERi1hGBcdb0sY,clinic,1.261266,103.674864,44 Banyan Drive
Sqo Dynamics Pte. Ltd.,ChIJG50NLnsE2jERNi_FAoBkf3o,clinic,1.261607,103.674546,
Multiheight Scaffolding Site Office,ChIJVY3UEucF2jER-JcBdFNXawM,clinic,1.2626491,103.6742594,56 Banyan Drive
GW & GCM Site Office Store,ChIJEQJUfQAF2jER269J2ntSGD0,clinic,1.2614938,103.6738293,34 Banyan Drive
ALTRAD Hertel Banyan site office,ChIJ43NBrEwF2jERv6KrCJC2U1o,clinic,1.2663337,103.6788579,Singapore
Assure Engineering and Construction Pte Ltd (Banyan Site office),ChIJySrGIgAF2jERdR-4q3K-MSI,clinic,1.2665716,103.6792008,"51 Banyan Avenue, Singapore"
Panunited,ChIJ1SJcSvgF2jERXvZ_Jo6YsFM,clinic,1.2609773,103.6733746,"24 Banyan Drive, Singapore"
ONESTOP Complete Services. Site Office,ChIJp-Du03oE2jERFgl4k2xiXdk,clinic,1.2616946,103.6734579,24 Banyan Drive
Best Fit Engineering PTE LTD site office,ChIJPcG-aAAF2jER1WhHXBD5RyU,clinic,1.2668338,103.6793635,Banyan Avenue
Arkema Symphony Plant,ChIJ-Xekpw4F2jERpbX5lOLX2Ic,clinic,1.2663924,103.6770996,38 Banyan Avenue
Tuas Power Multi-Utilities Complex (Site 2),ChIJoXDvMGQF2jERaf85SPt_x_s,clinic,1.2651482,103.6735564,Tembusu Drive
lsland,ChIJfe8ItkkF2jERHJcaEHWHsVk,clinic,1.2559397,103.6726966,Banyan Road
Sembcorp Banyan Energy Storage System,ChIJGckkeSsF2jERzPaFaXukkYw,clinic,1.2585653,103.6714205,8 Banyan Road
Banyan Caverns Storage Services PTE LTD,ChIJhzPxG08wq0sRIZH-ZotIy7A,clinic,1.2540403,103.6866628,1 Banyan View
KJM CURRY HOUSE & RESTAURANT,ChIJDeLY65UE2jERLYIiZj1snS4,restaurant,1.2673385,103.704543,3 Sakra Road
Lucite International,ChIJ2WX3-ZkE2jEReHS9AKDRi8c,clinic,1.2586995,103.703514,"31 Sakra Avenue, Island , Singapore"
Kuraray,ChIJa6ePnZgE2jERoYcL1ZLiPT8,clinic,1.258931,103.7058272,10 Sakra Avenue
Acez Instruments Pte Ltd,ChIJEZl6N5oE2jERfCe53aucGOA,clinic,1.2587162,103.6993694,"3 Sakra Road, #01-05, Oasis @ Sakra"
ScHaass Singapore Pte Ltd,ChIJV1JoZJcE2jER9Ze_AvyVrmc,clinic,1.262145,103.701893,"17 Sakra Road, Pulau Sakra"
Air Products Singapore Pte Ltd,ChIJhRIiA5kE2jERho7unJTbAqM,clinic,1.2589943,103.702978,41 Sakra Avenue
Sumitomo Seika Singapore (Site Office),ChIJGdD5OpgE2jERdTHy3dF-zvo,clinic,1.2614852,103.7028732,17 Sakra Road
Polyxylenol Singapore Pte Ltd,ChIJ01r1NpoE2jERwvaCfHcaiFs,clinic,1.259579,103.6958889,20 Sakra Road
Singapore Methyl Methacrylate Pte. Ltd.,ChIJlbmZXJgE2jERjx0nzTwrbK8,clinic,1.259936,103.703978,Plot A15773 Pulau Sakra
INEOS Phenol Singapore,ChIJLyNDo5oE2jERPPCUH7w5dM0,clinic,1.263143,103.6969612,101 Sakra Avenue
Sumitomo Chemical Pte Ltd,ChIJIwlAG6IE2jERR_sGuJWAr14,clinic,1.2583679,103.7059422,"17 Sakra Avenue, Singapore"
Sembcorp Air Products (Hyco) Pte Ltd,ChIJE6dj7JkE2jERxWUtq61oy9k,clinic,1.2574474,103.7065601,"Jurong Island, 71 Sakra Avenue"
Vopak Singapore - Sakra Terminal,ChIJ3bEejqEE2jERGLQeM3PwzvA,clinic,1.2564963,103.7076545,3 Sakra Avenue
LIM KIM HAI ELECTRIC @ JURONG ISLAND,ChIJRdB_6ZUE2jERWKnAQSOoMBg,clinic,1.2673279,103.7044915,"3 Sakra Road, #02-04 Oasis@Sakra, Jurong Island"
Chevron Oronite Pte Ltd,ChIJS_v4z5sE2jERNxPuFH6etlw,clinic,1.2578619,103.698458,21 Sakra Road
Subsystem No. 17,ChIJFeVXKwAF2jERWP14RcqG8WE,clinic,1.259592,103.7003685,"81 Sakra Avenue, Singapore"
Local Control Room,ChIJ_yjdRAAF2jERtURZVzRSIvA,clinic,1.2601437,103.7005815,"81 Sakra Avenue, Singapore"
ELV Room,ChIJUTK2KgAF2jERhfRipiID_60,clinic,1.2601826,103.7006019,"81 Sakra Avenue, Singapore"
Subsystem No.30,ChIJ4_SqIAAF2jER8rGGJhMPja8,clinic,1.2595975,103.7005143,"81 Sakra Avenue, Singapore"
Chemical Industries (Far East) Ltd,ChIJg9m6B5oE2jERhIWt0vknQ-A,clinic,1.2616987,103.6993665,91 Sakra Ave 627882 Sakra Avenue
Asahi Kasei Plastics Singapore Pte Ltd,ChIJky2W4ZoE2jER56DGNS1nzQo,clinic,1.2592468,103.6982169,20 Sakra Road
SAK,ChIJGeBz1QgF2jER11unAgJuatA,clinic,1.2610239,103.7018378,Singapore
Sembcorp Industries Ltd - SUT,ChIJ7VuGWZ4E2jERFV-kXTNz6SY,clinic,1.2596005,103.7025235,"51 Sakra Avenue, Jurong Island"
SMAG(Singapore MMA and Acrylic Group) West Gate,ChIJcTJhTZYE2jER0YW_YR_J0MI,clinic,1.2621525,103.7018583,17 Sakra Road
PUB Jurong Island Sewerage Treatment Plant 1,ChIJz7u2aQAF2jERG95RQoOZraw,clinic,1.2629174,103.6993141,30 Sakra Avenue
SEK3 Project,ChIJj_exZAAF2jERgYx5Z_nzGWk,clinic,1.2630699,103.7011066,
Scec Maintenance (s) Pte Ltd,ChIJGdD5OpgE2jERtBWrJqr1JfU,clinic,1.261057,103.703716,17 Sakra Road
Pulau sakra Exchange,ChIJUyytqfsF2jERfvtdVU6n_2g,clinic,1.2631296,103.7025878,"15 Pulau Sakra, Singapore"
Senko International Logistics Pte. Ltd.,ChIJ01r1NpoE2jERYb8j8IKrrFM,clinic,1.2595175,103.6959,20 Sakra Road
Islands food wast,ChIJd3k_ewAF2jERbvBQ3irulTE,clinic,1.2642219,103.7018487,"10 Sakra Road, Singapore"
Sembcorp EfW Plant,ChIJsf4_ZwAF2jER2ygvGViDjBQ,clinic,1.2554939,103.6980408,"52 Sakra Road, Singapore"
Keppel Sakra Cogen 600 MW CCGT Plant,ChIJ2TMglkwF2jER8ChixH6mGAQ,clinic,1.2639414,103.6959004,"121 Sakra Avenue, Singapore"
"DIC Alkylphenol Singapore Pte., Ltd.",ChIJJdjX0RQZ2jERRwj2DwfFGQo,clinic,1.2544537,103.6986449,"Jurong Island, Sakra Avenue, Singapore"
Celanese (S) VAM Pte Ltd,ChIJV1brP58E2jER4of2VKIgHLg,clinic,1.255997,103.704233,21 Sakra Avenue
The Polyolefin Company (Singapore) Pte Ltd,ChIJKRkx1bYE2jERfIf-kvklD4Y,clinic,1.266393,103.720348,401 Ayer Merbau Road
Chevron Phillips Singapore Chemicals Pte. Ltd.,ChIJh1Px8ccE2jER8yKw80qgpBc,clinic,1.2619092,103.7209013,500 Ayer Merbau Road
PCS Medical Centre,ChIJUXJaz7ME2jERuJyTyaBjUG8,clinic,1.2652138,103.7227249,
A S K Singapore Pte. Ltd.,ChIJUXJaz7ME2jERQf8o84sPSfE,clinic,1.264568,103.724163,100 Ayer Merbau Road
Draco Systems Pte. Ltd.,ChIJUXJaz7ME2jERrB4wWgW0Jcs,clinic,1.264568,103.724163,100 Ayer Merbau Road
Petrochemical Complex Contractors Association,ChIJUXJaz7ME2jERQOvnuKg12UA,clinic,1.264568,103.724163,100 Ayer Merbau Road
Tango 3,ChIJmUkl19oF2jERUk5_8oiSjYg,clinic,1.2601135,103.7136717,1A Sakra Avenue
Tanjong Perpat Mati,ChIJVdujq0wF2jERSg6fvHX8bmY,clinic,1.2606428,103.7129937,Jurong Island
TPC Lab,ChIJMVUNh2oF2jERMcWgeE2yHAE,clinic,1.2661255,103.7159878,Jurong Island
TPC Maintenance Building,ChIJbaPgMKEF2jERWhbdteQWaYI,clinic,1.2671825,103.7236166,Singapore
Shell Production Unit 3,ChIJ9_UVdrQE2jERIR1a7ISjqFc,clinic,1.2666022,103.7248382,650 Ayer Merbau Road
Aster Chemicals & Energy Pte Ltd (EOG-2) @ Merbau Avenue,ChIJCbgiMAAF2jERyHHAhsaFWx0,clinic,1.2664571,103.7250576,
Pasir Panjang Terminal 5 Canteen,ChIJKSnlY5ob2jERYrd3VyCJCuA,restaurant,1.2636803,103.7858003,Singapore
Queenstown,ChIJFViwNFIa2jERsKTarqz3AAU,clinic,1.3012507,103.7981323,Singapore
Pasir panjang,ChIJq_LdHwAb2jERbRNH7tgMf5g,clinic,1.257862,103.7808312,Singapore
PSA Pasir Panjang Terminal Substation (SS35W1),ChIJNW-QOgAb2jER8QNWfQ2EeA8,clinic,1.25797,103.782162,Pasir Panjang Terminal Avenue 8
The International Seafarers' Drop-in Centre,ChIJo0KlNxEb2jERQMpvYJRTkAY,clinic,1.2638597,103.7858898,Pasir Panjang Terminal Avenue 8
PSA Pasir Panjang Terminal Building 5,ChIJQS7yCwAb2jER3R5fgJZJ47g,clinic,1.2640132,103.7858459,Pasir Panjang Terminal Avenue 8
ASU,ChIJC6ZUlo8b2jERpVxZoqhzK6E,restaurant,1.2679766,103.8004316,30 Labrador Villa Road
SHàN,ChIJ-f0lUcMb2jERAkTVTcLsTAU,restaurant,1.2679766,103.8004316,"30 Labrador Villa Road, Singapore"
Labrador House,ChIJ0VX2Xogb2jERaISeQ8Vwzvc,restaurant,1.2679766,103.8004316,30 Labrador Villa Road
Fort Siloso,ChIJWbbHWvAb2jERpIJ56UdMj_E,clinic,1.259363,103.8086242,Siloso Road
"Promenade, Labrador Park",ChIJkw7ZYgAb2jERxzWF53Z5kXY,clinic,1.2639787,103.8033148,
LP Mini Playground,ChIJfaws2Mwb2jER06pVcQMgtj8,clinic,1.2626436,103.8049087,Singapore
Machine Gun Post,ChIJQeoKcu4b2jERGGY-wHgSVuM,clinic,1.2626573,103.8049798,"12 Port Road, Singapore"
Labrador Obelisk,ChIJt9r7K1Ub2jERGwLCusqxscE,clinic,1.2627304,103.8049419,Labrador Villa Road
Berlayer Beacon,ChIJwxApE-4b2jER3un-FM9H1Bg,clinic,1.2623774,103.8051246,Labrador Villa Road
Labrador Jetty,ChIJb3XKnuwb2jER6h31hRDvMRg,clinic,1.265668,103.8001149,Western end of Labrador Park
"BBQ Pit area, Labrador Park",ChIJ0cnTQAAb2jERmX7da1XAqwk,clinic,1.2652973,103.8020434,
Keppel Coastal Trail,ChIJC0EUSgAb2jERVKQ5fT1efgs,clinic,1.2654905,103.8017592,Singapore
Labrador Park Car Park B,ChIJPV7SfiMb2jERscqDnI-MdXY,clinic,1.2637956,103.8043555,Labrador Villa Road
Labrador Park Playground,ChIJnTS6tfsb2jERkjNZfnHAQhw,clinic,1.2652155,103.802668,91 Labrador Villa Road
Public Toilet,ChIJt4QPGzMb2jERS2Zf95yi5BE,clinic,1.2645927,103.8036688,91 Labrador Villa Road
Labrador ATMB Battery,ChIJr9txZe4b2jERqHERBwTSLtM,clinic,1.2633754,103.8048424,"12 Port Road, Singapore"
The Wall of The Brick Cutting,ChIJ1akUlQ4b2jERrUunnoHnJVE,clinic,1.2641439,103.8042626,"12 Port Road, Singapore"
Dragon's Teeth Gate,ChIJw_-_uu4b2jERSv64-VRfzMg,clinic,1.262899,103.8053352,8 Port Road
The Fourth Gun Position,ChIJY1QFmLgb2jERof2E6e5t8Tc,clinic,1.2652283,103.8039853,
Bukit Merah,ChIJIwn0IWIZ2jERJQC2MB3zSkI,clinic,1.2819046,103.8239182,Singapore
Gun Emplacement IV,ChIJIS38fhUb2jERrLsXizwXND4,clinic,1.2656496,103.8034728,Port Road
Gunners of Labrador Battery Tribute,ChIJDdLZkusb2jERXYMzDYz6N2M,clinic,1.265656,103.8035709,Unnamed Road
Tanjong Rimau,ChIJlU5srvEb2jERaUFaxppGmGo,clinic,1.2593828,103.8067155,Straits View
Berlayer Shade,ChIJ2_Di3Dsb2jER25Bj5Cx5tt0,clinic,1.2639896,103.805507,Port Road
The 1892 Storeroom,ChIJ5wxqZpYb2jERnC4O8a1bk9U,clinic,1.2654811,103.8040245,"18 Port Road, Singapore"
Car Park 2 & Coach Park,ChIJ75F--Jwb2jER24EGRJXKqNQ,clinic,1.2649054,103.8047454,Port Road
Labrador Nature Reserve,ChIJoy3rj-sb2jERA_wMVazFAiI,clinic,1.2665094,103.8020649,91 Labrador Villa Road
Zaw Zaw tun,ChIJ1UvXIQAb2jER-ZRct55MILk,clinic,1.2635305,103.8058907,Singapore
Nature Reserve Viewpoint,ChIJATmp7M4b2jERyN7W0RHdCAo,clinic,1.2668114,103.8017108,
Fire Control System,ChIJtwmjNCwb2jER8ZGUyIl5o1w,clinic,1.2663509,103.8030443,"Unnamed Road, Gunners of Labrador Battery Tribute"
The Tunnel,ChIJNXIysQkb2jERhP_iApv6hOw,clinic,1.2665651,103.8030394,"Unnamed Road, Gunners of Labrador Battery Tribute"
Antelope Express & Marketing,ChIJrY2tre4b2jERjM_CizOWLPk,clinic,1.2657289,103.8047977,8 Port Road
Labrador Dragonfly Pond 拉柏多蜻蜓池,ChIJ8WpI92wb2jERGU-oCJrbpRM,clinic,1.2664162,103.8040899,"18 Port Road, Singapore"
Tank storage,ChIJ0Um4BQAb2jERT40Yb3Tnb5E,clinic,1.2654404,103.8053435,"Port Road, #74/67v"
"Lookout Deck, Labrador Park",ChIJN8MhIQAb2jERCm74cVlSkUk,clinic,1.2647047,103.8065522,
Former BP Refinery Location,ChIJDS09GwAb2jERxOt5LDIl92s,clinic,1.2655259,103.8059759,Port Road
PUB Port Road Pump Sump,ChIJ8c3FIwAb2jERMCr8aYekBx0,clinic,1.2674777,103.8033523,Port Road
Labrador House Carpark,ChIJSeN0HQAb2jERA-MrF7XNeoo,clinic,1.2682206,103.8001288,Labrador Villa Road
LABRADOR VILLA,ChIJn61xXxob2jERWqA54Y2WpNQ,clinic,1.2688912,103.800933,20 Labrador Villa Road
VivoCity,ChIJK7xLl1gZ2jERP_GdUY9XNLo,shopping_mall,1.2647139,103.8231658,1 HarbourFront Walk
"DFS Singapore Cruise Centre, Harbourfront",ChIJqyZyPOMb2jERKr1XIGNJ-Ec,shopping_mall,1.2642175,103.8203582,"1 Maritime Square, #01-17/20 Singapore Cruise Centre"
HarbourFront Centre,ChIJ5Qx1aOIb2jERwQsRlRdHaWM,shopping_mall,1.2643689,103.8200727,1 Maritime Square
The Forum,ChIJkbLj5_0b2jERx4X-HukR9gs,shopping_mall,1.2570472,103.8202366,8 Sentosa Gateway
EMME Visioncare,ChIJ34v-Alwb2jERPN7xtcLmuyU,shopping_mall,1.2640923,103.819917,"1 Maritime Square, #02-63 HarbourFront Centre"
MBT VivoCity,ChIJ1RcVLRsb2jER3mNBVHlVuhw,shopping_mall,1.2650013,103.8209162,"HarbourFront Walk, #02-54, Singapore"
Crocodile Boutique,ChIJ0QCTfjcZ2jERigADSq7akLo,shopping_mall,1.2649567,103.8215746,"1 HarbourFront Walk, #02-237 VivoCity"
HarbourFront Bus Terminal,ChIJk7iZW-Ib2jERZDBitqmfGE0,bus_station,1.2638969,103.8197393,1 Maritime Square
Opp HarbourFront Int,ChIJLwgLh-Eb2jERHnlGJQXX68I,bus_station,1.2658027,103.8193287,Singapore
Opp Village Hotel,ChIJ-Vp02_8b2jERJUo8QYr2wxw,bus_station,1.2533225,103.8211946,Singapore
Sentosa Coach Park,ChIJbbcmnf8b2jERuhtMESeTzQ8,bus_station,1.2524405,103.8188912,Beach View Road
Beach Station,ChIJ0YqrYgAc2jERBD9hNa5OwMY,bus_station,1.2516029,103.8185535,Singapore
Beach Stn Ter,ChIJa9zhhgAc2jERnqxmdqOTd0U,bus_station,1.251427,103.818542,Singapore
HarbourFront Station,ChIJqQjOtOMb2jERI4XEmcnYEVw,transit_station,1.2644666,103.8186813,Singapore
Harbourfront,ChIJGXXAPOMb2jERysallYC1SaY,transit_station,1.262067,103.8179,1 Maritime Square
Resorts World Sentosa (Basement 1),ChIJ24BrAP4b2jER4A1ZR8SA_1U,transit_station,1.25641,103.821523,Singapore
Resorts World Station,ChIJL1TlGf4b2jERvkpuRRooqM8,transit_station,1.2555267,103.8209421,Singapore
Sentosa Express,ChIJX6GNF_4b2jERQYrGqJ_nui8,transit_station,1.255383,103.820863,32 Sentosa Gateway
Sentosa Station,ChIJk4N1v_4b2jER1_7FC6Ox6RE,transit_station,1.25538,103.8171,Singapore
Imbiah Lookout Station,ChIJF8OFxv4b2jER-6VVWraNRe0,transit_station,1.2550608,103.8167614,Singapore
HarbourFront Stn/Vivocity,ChIJwU2crlgZ2jERWALjP1TFqzE,transit_station,1.265506,103.8222182,Singapore
Merlion,ChIJ4VZTVf4b2jERtA6F2Eu3-gE,transit_station,1.25414,103.81875,Singapore
Imbiah Lookout,ChIJzZwPyv4b2jER712jEO104GM,transit_station,1.2553322,103.8161991,Singapore
Harbourfront Stn Exit A,ChIJ0fNaieEb2jERjMChWui9zOU,transit_station,1.2660512,103.8199161,Singapore
Imbiah Station,ChIJhfUKsv8b2jERUoLSIGtB0nE,transit_station,1.25391,103.819459,Singapore
VivoCity Station,ChIJa-0LxlgZ2jER7v36mKldgGs,transit_station,1.26517,103.82342,Singapore
Opp VivoCity,ChIJk1BfUl8Z2jERGFfUlRu_E2E,transit_station,1.2659557,103.8222641,Singapore
Siloso Beach Resort,ChIJhdUpIfkb2jERwZxf-DyWXNA,transit_station,1.25431,103.81471,Singapore
Opp Amara Sanctuary Resort,ChIJbxTvQ1UZ2jEReF8NOC2-SD4,transit_station,1.2527215,103.8229987,Singapore
Caribbean at Keppel Bay,ChIJ7a5LOuEb2jERUP_wz4sZ2Vk,transit_station,1.2674051,103.8167644,Singapore
Skypark Sentosa by AJ Hackett,ChIJfymXDPkb2jERfS19yiQhBlk,transit_station,1.25525,103.81335,Singapore
Gogreen Segway Eco Adventure,ChIJUa2ySv8b2jERfOeBF2NUs0U,transit_station,1.25295,103.81583,Singapore
Opp Sapphire Pavilion,ChIJWwE4nfkb2jERlH83D71VNDY,transit_station,1.25589,103.81284,Singapore
Bikini Bar,ChIJFfE2S_8b2jERE1XcIX72CwY,transit_station,1.25278,103.81586,Singapore
Resorts World Sentosa,ChIJhVF18lQZ2jERA5C_EHKdiAo,transit_station,1.2535442,103.8257255,Singapore
Mega Adventure,ChIJ2Tlaj_kb2jERP7DTs4wxMKg,transit_station,1.25618,103.81218,Singapore
Siloso Point,ChIJOc64I_ob2jERpJ9PCq4Mobo,transit_station,1.25689,103.81173,Singapore
SUSHI TEI,ChIJQ7ONulgZ2jERlc6eQgG0Qn4,restaurant,1.2634711,103.8213037,"1 HarbourFront Walk, #02 - 152"
Indrawan Cafe,ChIJVf_IIOMb2jERKRfIV0egmyc,restaurant,1.2642133,103.8198342,1 Maritime Square
Subway,ChIJAybKOeIb2jERktSah2QULcE,restaurant,1.2650208,103.820034,"1 Maritime Square, #02-82 HarbourFront Centre"
Brotzeit German Beer Bar and Restaurant - VivoCity,ChIJQ7ONulgZ2jERMHtVg8e4VHg,restaurant,1.2634018,103.8220077,"1 HarbourFront Walk, #01-149 VivoCity"
Dian Xiao Er (VivoCity),ChIJQ7ONulgZ2jER2q7WpCC3Ey8,restaurant,1.2634296,103.8219625,"1 HarbourFront Walk, #02-138 9 VivoCity"
PastaMania - Italian Casual Dining @ HarbourFront Centre,ChIJZTd8Z-Ib2jERbWmTLXef5Mk,restaurant,1.2638161,103.8203069,"1 Maritime Square, #02-05/06/07 HarbourFront Centre, Singapore"
Marché VivoCity,ChIJQ7ONulgZ2jERGh2R3w9tHSo,restaurant,1.2644513,103.8213732,"1 HarbourFront Walk, #03 - 14 VivoCity"
Tajimaya Yakiniku @ VivoCity,ChIJQ7ONulgZ2jER5-6qTnhN3eU,restaurant,1.2635464,103.8228073,"1 HarbourFront Walk, #01-102/103"
Suki-Ya at VivoCity,ChIJVT30pVgZ2jERpOyZu_-R9ps,restaurant,1.2633994,103.823329,"1 #01-102, HarbourFront Walk, #103 VivoCity"
Privé @ Keppel Bay,ChIJ4-mQqOUb2jERZwLP65aq0To,restaurant,1.2640047,103.8124338,"2 Keppel Bay Vista, #01-03 Marina at Keppel Bay, Singapore"
Yoshinoya - HarbourFront,ChIJz7WdaeIb2jERLn273bOanNc,restaurant,1.2646661,103.8200612,"1 Maritime Square, #02-72/73 HarbourFront Centre, Singapore"
KT’s Grill,ChIJUbkv81UZ2jERh8rfLVajmvE,restaurant,1.2549587,103.8217898,"8 Sentosa Gateway, Universal Studios"
Soup Restaurant 三盅两件 - VivoCity,ChIJQ7ONulgZ2jER98DVQWrxa0c,restaurant,1.2634383,103.8218945,"1 HarbourFront Walk, #02-141"
EAT.,ChIJZTd8Z-Ib2jERZohM7c0U-PI,restaurant,1.2649045,103.8204508,"1 Maritime Square, #01-84b Harbourfront Centre"
Old Chang Kee,ChIJ0RT0B-Ib2jERmgFjdw2qONI,restaurant,1.264859,103.8226244,"1 HarbourFront Walk, #B2-K15 VivoCity, Singapore"
Royal Albatross - Luxury Tall Ship,ChIJi454DP0b2jERDzqAZnYncek,restaurant,1.258897,103.819902,8 Sentosa Gateway
Toast Box (The Forum),ChIJEZY1P_4b2jERvrZxBK5XDlk,restaurant,1.2569444,103.8202342,"26 Sentosa Gateway, #B1-203/204 The Forum"
Streats (Resorts World Sentosa),ChIJw5eRIlYZ2jERFOjkW7m80k8,restaurant,1.2567226,103.8199262,"26 Sentosa Gateway, #01-205"
The Bay Restaurant,ChIJT0qQtv0b2jER-bVlf4iazQ4,restaurant,1.2579102,103.8174067,"8 Sentosa Gateway, Sentosa Island"
Syun,ChIJ-zgVQv4b2jERecxX2O3ERyM,restaurant,1.2564647,103.8209869,"L2, Hotel Michael, 8 Sentosa Gateway, Resorts World Sentosa"
Starbot Café,ChIJ-eGhoVUZ2jEREqsO5URtcn4,restaurant,1.2564647,103.8209869,"8 Sentosa Gateway, Universal Studios"
Ocean Restaurant,ChIJJyodxP0b2jERvwv6K_-NPY8,restaurant,1.2564647,103.8209869,"B1M, Equarius Hotel, 8 Sentosa Gateway, Resorts World Sentosa"
Feng Shui Inn,ChIJIZfT4P0b2jERv45K2bx1LzI,restaurant,1.2564647,103.8209869,"L1, Equarius Hotel, Sentosa Gateway, Resorts World Sentosa, 8"
Mel’s Drive-in,ChIJ-eGhoVUZ2jERke_c5wvglEU,restaurant,1.2564647,103.8209869,"8 Sentosa Gateway, Universal Studios"
Poulet - VivoCity,ChIJ19gzfOIb2jERiPK282bwI88,restaurant,1.2636547,103.8211921,"1 HarbourFront Walk, #01 - 175 / 176 / 177"
Tangerine,ChIJIZfT4P0b2jER_PA2asrfjD4,restaurant,1.2588124,103.8161991,"L1 Equarius Hotel, Sentosa Gateway, Resorts World Sentosa, 8"
Ramen Hitoyoshi,ChIJA_33Z-Ib2jERUPhVR3rK2JY,restaurant,1.2642175,103.8203582,"1 Maritime Square, #01-99 1st Floor HarbourFront Centre, Singapore"
Java Kitchen Pte Ltd,ChIJQ7ONulgZ2jERR7vifixFn2c,restaurant,1.2640843,103.8223833,1 HarbourFront Walk
Bornga Singapore @ VivoCity,ChIJDyS7oFgZ2jERDdWbcLueCIM,restaurant,1.2633827,103.8226903,"1 HarbourFront Walk, #02-123 /124"
MOS Burger,ChIJJ8r1XOIb2jER2hkLuBrMJqQ,restaurant,1.2643389,103.8201453,"1 Maritime Square, #01-95/96/97 HarbourFront Centre, Singapore"
Wing Choi™,ChIJXYbboKwe2jERsnIuBL15Fv4,restaurant,1.2556377,103.8195961,8 Sentosa Gateway
Monster Curry - Vivo City,ChIJFR1DMJEZ2jER97UAiPBF-NI,restaurant,1.2634568,103.8228146,"1 HarbourFront Walk, #02-126/127/129 VivoCity, Singapore"
Paradise Dynasty,ChIJDyS7oFgZ2jERkHVAD9YPb2M,restaurant,1.2634367,103.8228488,"1 HarbourFront Walk, #02-128 / 130, Singapore"
Quantum Group Pte. Ltd.,ChIJQ7ONulgZ2jER8roZP4yXMFY,restaurant,1.2648856,103.8218299,"1 HarbourFront Wlk #03-07A, VivoCity 098585"
Toast Box (VivoCity B2),ChIJFZzpo1gZ2jERnlP6DqU0GjU,restaurant,1.2645746,103.8217174,"1 HarbourFront Walk, B2-34 VivoCity, Singapore"
McDonald's Vivocity,ChIJgY71BEIZ2jERwrDTyHjdHJs,restaurant,1.2648464,103.8214305,"1 HarbourFront Walk, #B2 - 40"
Seoul Garden Buffet & Seoul Garden HOTPOT - HarbourFront Centre,ChIJR2jLC9gb2jERSOMeHzTdNNs,restaurant,1.2650798,103.8199438,"1 Maritime Square, #01-65 HarbourFront Centre"
KFC,ChIJHSqxPeIb2jERny68VoFv5rY,restaurant,1.2652128,103.8199861,"1 Maritime Square, #02-83/84 HarbourFront Centre"
Red White and Pure,ChIJq6qqo1gZ2jER7U6wiNfRzdE,restaurant,1.2647924,103.8221695,"1 HarbourFront Walk, Singapore"
Thaksin Beef Noodle,ChIJA-tGeecb2jERqTeXuDLkhpo,restaurant,1.2663193,103.8194204,"2 Seah Im Road, Singapore"
Aspirasi Chicken Rice,ChIJf4mpm-Eb2jERaUFlcKOqXek,restaurant,1.26633,103.8194036,"2 Seah Im Road, Singapore"
Oasis Spice Café,ChIJ-eGhoVUZ2jERqnCQOy9DEeo,restaurant,1.2538639,103.8225935,"8 Sentosa Gateway, Universal Studios"
Prima Computer Systems - POS Solutions,ChIJoZiROVkZ2jERxtjAavZ7dnw,restaurant,1.265116,103.825666,"Annexe Block, Level 10, 201 Keppel Road"
Siloso Beach Cafe,ChIJ4-_IPfkb2jERcA-runQLk84,restaurant,1.2544911,103.8146014,51 Imbiah Walk
Friar's Good Food,ChIJUbkv81UZ2jERwTaEv7En95w,restaurant,1.2546406,103.8237395,"8 Sentosa Gateway, Universal Studios"
Sanctuary Tearoom,ChIJ7xZ3TVUZ2jER-neTQEfw62Y,restaurant,1.2520799,103.822159,"1 Larkhill Road, Amara Sanctuary Sentosa"
Pizza Hut HarbourFront Centre,ChIJZTd8Z-Ib2jERTY2VbzE2c2c,restaurant,1.2652601,103.8199978,"1 Maritime Square, #01-69 HarbourFront Centre"
Osia Steak and Seafood Grill,ChIJufG1t1UZ2jERqqP4QaIoTzc,restaurant,1.2564647,103.8209869,"L2, Crockfords Tower, 8 Sentosa Gateway, Resorts World Sentosa"
Marrybrown,ChIJOeEeYf8b2jERIFDzM-cT2Ns,restaurant,1.2519406,103.8175254,"43 Siloso Beach Walk #01-03 iFly, Singapore"
Ola Beach Club,ChIJuU9qyPgb2jERidqJVhPuyUw,restaurant,1.253077,103.815187,46 Siloso Beach Walk
PUTIEN VivoCity,ChIJQ7ONulgZ2jERTqwkadCVJBw,restaurant,1.2634208,103.8223318,"1 HarbourFront Walk, #02 - 131 / 132 VivoCity"
Thai Accent,ChIJA7UOu1gZ2jERJBiW8FNGx3Q,restaurant,1.2634814,103.8218274,"1 HarbourFront Walk, #02-143 VivoCity"
